PrimaryKey,RunID,StockID,Age,TimeStep,Cohort,MatureCohort,StartCohort,WorkingCohort,MidCohort,Shelton.TimeStep,Year.run,Season.run,Year.Season.run,Species,StockVersion,ProductionRegionNumber,ManagementUnitNumber,StockName,StockLongName
3537845,38,5,4,3,0.236092,5.346205,6.28709,5.945701,5.582297,2,1998,.Sum,1998.Sum,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3537846,38,5,4,4,11.55718,0,18.195195,15.973562,11.55718,3,1998,.Fall,1998.Fall,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3537848,38,5,5,2,109.113355,15.08713,137.486722,135.094453,124.200485,1,1998,.Spr,1998.Spr,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3537849,38,5,5,3,0,106.276408,109.113355,106.276408,106.276408,2,1998,.Sum,1998.Sum,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3537850,38,5,5,4,0.150028,0,0.236092,0.222021,0.150028,3,1998,.Fall,1998.Fall,CHINOOK,5,1,9,U-NK Sp Hat,UnMarked Nooksack Spr Hatchery
3537852,38,7,2,2,7326.26174,0,7985.432391,7333.821108,7326.26174,1,1998,.Spr,1998.Spr,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537853,38,7,2,3,6161.889382,218.714334,7326.26174,6447.842957,6380.603716,2,1998,.Sum,1998.Sum,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537854,38,7,2,4,7980.486113,0,10764.59559,7990.559306,7980.486113,3,1998,.Fall,1998.Fall,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537856,38,7,3,2,4583.619504,1.994742,4998.640108,4710.218574,4585.614246,1,1998,.Spr,1998.Spr,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537857,38,7,3,3,3003.01931,973.067798,4583.619504,4192.63676,3976.087108,2,1998,.Sum,1998.Sum,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537858,38,7,3,4,4994.046913,0,6161.889382,5004.686556,4994.046913,3,1998,.Fall,1998.Fall,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537860,38,7,4,2,16735.51767,8.489211,17820.75915,17170.30144,16744.00688,1,1998,.Spr,1998.Spr,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537861,38,7,4,3,3630.300298,10500.05526,16735.51767,15826.77906,14130.35556,2,1998,.Sum,1998.Sum,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537862,38,7,4,4,2308.302068,0,3003.01931,2636.350652,2308.302068,3,1998,.Fall,1998.Fall,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537864,38,7,5,2,2650.836102,0,2811.372409,2762.454529,2650.836102,1,1998,.Spr,1998.Spr,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537865,38,7,5,3,0,2280.917728,2650.836102,2581.914363,2280.917728,2,1998,.Sum,1998.Sum,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537866,38,7,5,4,3155.950197,0,3630.300298,3413.9344,3155.950197,3,1998,.Fall,1998.Fall,CHINOOK,5,2,1,U-Skag FF,UnMarked Skagit Summer/Fall Fing
3537868,38,8,2,2,689.44656,0,751.478597,690.157943,689.44656,1,1998,.Spr,1998.Spr,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537869,38,8,2,3,579.871917,20.582372,689.44656,606.781917,600.454289,2,1998,.Sum,1998.Sum,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537870,38,8,2,4,751.013121,0,1013.015049,751.961071,751.013121,3,1998,.Fall,1998.Fall,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537872,38,8,3,2,431.346956,0.187718,470.402962,443.260712,431.534673,1,1998,.Spr,1998.Spr,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537873,38,8,3,3,282.602698,91.5717,431.346956,394.55306,374.174398,2,1998,.Sum,1998.Sum,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537874,38,8,3,4,469.970714,0,579.871917,470.971971,469.970714,3,1998,.Fall,1998.Fall,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537876,38,8,4,2,98.387015,0.049908,104.767079,100.94308,98.436922,1,1998,.Spr,1998.Spr,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537877,38,8,4,3,21.342298,61.729139,98.387015,93.0446,83.071437,2,1998,.Sum,1998.Sum,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537878,38,8,4,4,217.225507,0,282.602698,248.096908,217.225507,3,1998,.Fall,1998.Fall,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537879,38,8,5,4,18.553625,0,21.342298,20.070297,18.553625,3,1998,.Fall,1998.Fall,CHINOOK,5,2,2,M-Skag FF,Marked Skagit Summer/Fall Fing
3537881,38,9,2,2,3192.820164,0,3481.060042,3197.005543,3192.820164,1,1998,.Spr,1998.Spr,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537882,38,9,2,3,2681.034914,94.633644,3192.820164,2810.001027,2775.668558,2,1998,.Sum,1998.Sum,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537883,38,9,2,4,3481.060042,0,4689.559534,3481.060042,3481.060042,3,1998,.Fall,1998.Fall,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537885,38,9,3,2,1976.848593,0.858325,2158.436524,2033.894737,1977.706917,1,1998,.Spr,1998.Spr,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537886,38,9,3,3,1295.744314,419.441937,1976.848593,1808.223408,1715.186251,2,1998,.Sum,1998.Sum,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537887,38,9,3,4,2167.917744,0,2681.034914,2177.536557,2167.917744,3,1998,.Fall,1998.Fall,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537889,38,9,4,2,203.409193,0.103181,216.611334,208.705021,203.512373,1,1998,.Spr,1998.Spr,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537890,38,9,4,3,44.130252,127.415917,203.409193,192.364073,171.546169,2,1998,.Sum,1998.Sum,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537891,38,9,4,4,995.694875,0,1295.744314,1137.533934,995.694875,3,1998,.Fall,1998.Fall,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537893,38,9,5,2,343.927097,0,364.728515,358.382238,343.927097,1,1998,.Spr,1998.Spr,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537894,38,9,5,3,0,296.117151,343.927097,334.984992,296.117151,2,1998,.Sum,1998.Sum,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537895,38,9,5,4,38.369204,0,44.130252,41.500089,38.369204,3,1998,.Fall,1998.Fall,CHINOOK,5,2,5,U-SkagFYr,UnMarked Skagit Summer/Fall Year
3537897,38,11,2,2,824.790929,0.964482,899.262741,825.882901,825.755411,1,1998,.Spr,1998.Spr,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537898,38,11,2,3,718.254436,5.012966,824.790929,725.898496,723.267403,2,1998,.Sum,1998.Sum,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537899,38,11,2,4,899.262741,0,1211.454588,899.262741,899.262741,3,1998,.Fall,1998.Fall,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537901,38,11,3,2,511.56572,32.071324,579.014305,545.60518,543.637044,1,1998,.Spr,1998.Spr,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537902,38,11,3,3,420.227994,28.71771,511.56572,467.929164,448.945704,2,1998,.Sum,1998.Sum,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537903,38,11,3,4,579.96286,0,718.254436,583.366253,579.96286,3,1998,.Fall,1998.Fall,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537905,38,11,4,2,509.426436,283.762576,832.09402,801.722589,793.189012,1,1998,.Spr,1998.Spr,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537906,38,11,4,3,150.852664,307.82361,509.426436,481.764581,458.676274,2,1998,.Sum,1998.Sum,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537907,38,11,4,4,325.871244,0,420.227994,368.918156,325.871244,3,1998,.Fall,1998.Fall,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537909,38,11,5,2,278.381274,142.398663,428.668635,421.209801,420.779938,1,1998,.Spr,1998.Spr,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537910,38,11,5,3,0,270.728784,278.381274,271.143361,270.728784,2,1998,.Sum,1998.Sum,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537911,38,11,5,4,124.84318,0,150.852664,141.861845,124.84318,3,1998,.Fall,1998.Fall,CHINOOK,5,2,9,U-SkagSpY,UnMarked Skagit Spring Year
3537913,38,12,2,2,7051.315278,8.245567,7687.990839,7060.650787,7059.560845,1,1998,.Spr,1998.Spr,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537914,38,12,2,3,6140.511861,42.856929,7051.315278,6205.862576,6183.36879,2,1998,.Sum,1998.Sum,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537915,38,12,2,4,7687.990839,0,10356.98618,7687.990839,7687.990839,3,1998,.Fall,1998.Fall,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537917,38,12,3,2,4373.485514,274.184654,4950.117994,4664.496186,4647.670168,1,1998,.Spr,1998.Spr,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537918,38,12,3,3,3592.619619,245.513886,4373.485514,4000.4272,3838.133505,2,1998,.Sum,1998.Sum,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537919,38,12,3,4,4958.227396,0,6140.511861,4987.323733,4958.227396,3,1998,.Fall,1998.Fall,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537921,38,12,4,2,641.505965,357.333998,1047.831914,1009.586049,998.839963,1,1998,.Spr,1998.Spr,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537922,38,12,4,3,189.964393,387.633362,641.505965,606.672191,577.597755,2,1998,.Sum,1998.Sum,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537923,38,12,4,4,2785.943448,0,3592.619619,3153.960764,2785.943448,3,1998,.Fall,1998.Fall,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537925,38,12,5,2,15.277359,7.814734,23.525018,23.115683,23.092093,1,1998,.Spr,1998.Spr,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537926,38,12,5,3,0,14.857396,15.277359,14.880148,14.857396,2,1998,.Sum,1998.Sum,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537927,38,12,5,4,157.211403,0,189.964393,178.642515,157.211403,3,1998,.Fall,1998.Fall,CHINOOK,5,2,10,M-SkagSpY,Marked Skagit Spring Year
3537929,38,13,2,2,22004.54156,0,23978.44895,22021.80751,22004.54156,1,1998,.Spr,1998.Spr,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537930,38,13,2,3,18921.42077,220.883044,22004.54156,19366.19702,19142.30381,2,1998,.Sum,1998.Sum,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537931,38,13,2,4,23971.46102,0,32337.40037,24004.05229,23971.46102,3,1998,.Fall,1998.Fall,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537933,38,13,3,2,14372.35397,0,15335.51931,14450.65985,14372.35397,1,1998,.Spr,1998.Spr,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537934,38,13,3,3,10873.29689,1907.9305,14372.35397,13146.39218,12781.22739,2,1998,.Sum,1998.Sum,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537935,38,13,3,4,15324.72085,0,18921.42077,15367.97795,15324.72085,3,1998,.Fall,1998.Fall,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537937,38,13,4,2,6897.807278,0,7407.933491,7137.543919,6897.807278,1,1998,.Spr,1998.Spr,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537938,38,13,4,3,746.032299,5594.706452,6897.807278,6523.256342,6340.738752,2,1998,.Sum,1998.Sum,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537939,38,13,4,4,7988.867455,0,10873.29689,9545.667341,7988.867455,3,1998,.Fall,1998.Fall,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537941,38,13,5,2,684.031332,0,696.144241,684.031332,684.031332,1,1998,.Spr,1998.Spr,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537942,38,13,5,3,0,666.246517,684.031332,666.246517,666.246517,2,1998,.Sum,1998.Sum,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537943,38,13,5,4,524.37755,0,746.032299,701.568774,524.37755,3,1998,.Fall,1998.Fall,CHINOOK,5,3,1,U-Snoh FF,UnMarked Snohomish Fall Fing
3537945,38,15,2,2,6294.128397,0,6857.63254,6298.049725,6294.128397,1,1998,.Spr,1998.Spr,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537946,38,15,2,3,5228.37506,142.433852,6294.128397,5539.462402,5370.808912,2,1998,.Sum,1998.Sum,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537947,38,15,2,4,6857.561499,0,9238.36014,6857.634732,6857.561499,3,1998,.Fall,1998.Fall,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537949,38,15,3,2,3601.204027,0,3904.354395,3679.073147,3601.204027,1,1998,.Spr,1998.Spr,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537950,38,15,3,3,2636.613451,424.947757,3601.204027,3294.021324,3061.561208,2,1998,.Sum,1998.Sum,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537951,38,15,3,4,4020.768255,0,5228.37506,4246.486224,4020.768255,3,1998,.Fall,1998.Fall,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537953,38,15,4,2,4165.115934,0,4457.215586,4294.527217,4165.115934,1,1998,.Spr,1998.Spr,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537954,38,15,4,3,704.204834,2972.29867,4165.115934,3938.950139,3676.503505,2,1998,.Sum,1998.Sum,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537955,38,15,4,4,1665.361685,0,2636.613451,2314.682949,1665.361685,3,1998,.Fall,1998.Fall,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537957,38,15,5,2,724.805671,0,763.733965,750.444994,724.805671,1,1998,.Spr,1998.Spr,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537958,38,15,5,3,0,703.261041,724.805671,705.960724,703.261041,2,1998,.Sum,1998.Sum,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537959,38,15,5,4,612.537492,0,704.204834,662.234226,612.537492,3,1998,.Fall,1998.Fall,CHINOOK,5,3,5,U-SnohFYr,UnMarked Snohomish Fall Year
3537961,38,17,2,2,858.425996,0,935.433929,859.10252,858.425996,1,1998,.Spr,1998.Spr,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537962,38,17,2,3,728.753907,15.930284,858.425996,755.500719,744.684191,2,1998,.Sum,1998.Sum,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537963,38,17,2,4,935.073869,0,1278.523767,949.048192,935.073869,3,1998,.Fall,1998.Fall,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537965,38,17,3,2,527.285185,0.025311,566.774318,534.07144,527.310495,1,1998,.Spr,1998.Spr,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537966,38,17,3,3,339.534594,113.351502,527.285185,482.307758,452.886096,2,1998,.Sum,1998.Sum,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537967,38,17,3,4,559.521569,0,728.753907,591.893923,559.521569,3,1998,.Fall,1998.Fall,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537969,38,17,4,2,837.386593,0,878.763305,846.688445,837.386593,1,1998,.Spr,1998.Spr,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537970,38,17,4,3,26.117095,760.826825,837.386593,791.916501,786.943919,2,1998,.Sum,1998.Sum,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537971,38,17,4,4,239.03213,0,339.534594,298.07742,239.03213,3,1998,.Fall,1998.Fall,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537973,38,17,5,2,117.662581,0,119.746165,117.662581,117.662581,1,1998,.Spr,1998.Spr,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537974,38,17,5,3,0,114.603354,117.662581,114.603354,114.603354,2,1998,.Sum,1998.Sum,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537975,38,17,5,4,23.353761,0,26.117095,24.560516,23.353761,3,1998,.Fall,1998.Fall,CHINOOK,5,3,9,U-Stil FF,UnMarked Stillaguamish Fall Fing
3537977,38,18,2,2,913.130835,0,995.046246,913.850472,913.130835,1,1998,.Spr,1998.Spr,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537978,38,18,2,3,775.195144,16.945472,913.130835,803.646448,792.140616,2,1998,.Sum,1998.Sum,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537979,38,18,2,4,994.663241,0,1360.000141,1009.528104,994.663241,3,1998,.Fall,1998.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537981,38,18,3,2,560.887442,0.026924,602.893096,568.106165,560.914366,1,1998,.Spr,1998.Spr,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537982,38,18,3,3,361.172086,120.575044,560.887442,513.043743,481.747129,2,1998,.Sum,1998.Sum,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537983,38,18,3,4,595.178151,0,775.195144,629.613496,595.178151,3,1998,.Fall,1998.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537985,38,18,4,2,939.325932,0,985.739643,949.760146,939.325932,1,1998,.Spr,1998.Spr,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537986,38,18,4,3,29.296462,853.446153,939.325932,888.320534,882.742615,2,1998,.Sum,1998.Sum,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537987,38,18,4,4,254.26491,0,361.172086,317.072974,254.26491,3,1998,.Fall,1998.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537989,38,18,5,2,65.535993,0,66.696512,65.535993,65.535993,1,1998,.Spr,1998.Spr,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537990,38,18,5,3,0,63.832057,65.535993,63.832057,63.832057,2,1998,.Sum,1998.Sum,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537991,38,18,5,4,26.196733,0,29.296462,27.550393,26.196733,3,1998,.Fall,1998.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3537993,38,19,2,2,9672.447804,0,10548.94795,9688.153798,9672.447804,1,1998,.Spr,1998.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3537994,38,19,2,3,8100.37517,144.138838,9672.447804,8512.721312,8244.514008,2,1998,.Sum,1998.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3537995,38,19,2,4,10345.09579,0,14969.7223,11112.02486,10345.09579,3,1998,.Fall,1998.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3537997,38,19,3,2,5219.81789,0,5677.071198,5349.50419,5219.81789,1,1998,.Spr,1998.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3537998,38,19,3,3,3288.524861,1122.754381,5219.81789,4774.567424,4411.279242,2,1998,.Sum,1998.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3537999,38,19,3,4,5193.567065,0,8100.37517,6579.124713,5193.567065,3,1998,.Fall,1998.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3538001,38,19,4,2,7158.904365,0,7723.590799,7441.679735,7158.904365,1,1998,.Spr,1998.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3538002,38,19,4,3,233.942031,6253.635082,7158.904365,6770.175858,6487.577113,2,1998,.Sum,1998.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3538003,38,19,4,4,2059.728746,0,3288.524861,2886.995975,2059.728746,3,1998,.Fall,1998.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3538005,38,19,5,2,147.194103,0,152.226478,149.577738,147.194103,1,1998,.Spr,1998.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3538006,38,19,5,3,0,143.367056,147.194103,143.367056,143.367056,2,1998,.Sum,1998.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3538007,38,19,5,4,203.99206,0,233.942031,219.999086,203.99206,3,1998,.Fall,1998.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3538009,38,21,2,2,75199.33181,0,82027.9319,75334.45266,75199.33181,1,1998,.Spr,1998.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538010,38,21,2,3,62923.42077,2534.940498,75199.33181,66182.93192,65458.36126,2,1998,.Sum,1998.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538011,38,21,2,4,81981.05662,0,111663.3286,82887.68885,81981.05662,3,1998,.Fall,1998.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538013,38,21,3,2,46212.54563,0,49986.61097,47102.38351,46212.54563,1,1998,.Spr,1998.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538014,38,21,3,3,24920.73915,14694.34331,46212.54563,42270.61549,39615.08246,2,1998,.Sum,1998.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538015,38,21,3,4,49888.24078,0,62923.42077,51106.40235,49888.24078,3,1998,.Fall,1998.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538017,38,21,4,2,28207.10921,0,30978.3046,29847.59648,28207.10921,1,1998,.Spr,1998.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538018,38,21,4,3,933.707528,23714.73174,28207.10921,26675.46318,24648.43927,2,1998,.Sum,1998.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538019,38,21,4,4,19939.99514,0,24920.73915,21877.9169,19939.99514,3,1998,.Fall,1998.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538021,38,21,5,2,2074.094671,0,2431.049121,2388.748866,2074.094671,1,1998,.Spr,1998.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538022,38,21,5,3,0,1715.162986,2074.094671,2020.16821,1715.162986,2,1998,.Sum,1998.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538023,38,21,5,4,741.373259,0,933.707528,878.058559,741.373259,3,1998,.Fall,1998.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3538025,38,22,2,2,2400.163922,0,2618.114789,2404.476622,2400.163922,1,1998,.Spr,1998.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538026,38,22,2,3,2008.349286,80.908601,2400.163922,2112.384268,2089.257887,2,1998,.Sum,1998.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538027,38,22,2,4,2616.618654,0,3563.998328,2645.555959,2616.618654,3,1998,.Fall,1998.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538029,38,22,3,2,1474.982318,0,1595.440509,1503.383592,1474.982318,1,1998,.Spr,1998.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538030,38,22,3,3,795.404129,469.004602,1474.982318,1349.166326,1264.408731,2,1998,.Sum,1998.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538031,38,22,3,4,1592.300793,0,2008.349286,1631.18129,1592.300793,3,1998,.Fall,1998.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538033,38,22,4,2,1582.27429,0,1737.724151,1674.297219,1582.27429,1,1998,.Spr,1998.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538034,38,22,4,3,52.376208,1330.274933,1582.27429,1496.356796,1382.651141,2,1998,.Sum,1998.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538035,38,22,4,4,636.431944,0,795.404129,698.285285,636.431944,3,1998,.Fall,1998.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538037,38,22,5,2,60.216012,0,70.579267,69.351188,60.216012,1,1998,.Spr,1998.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538038,38,22,5,3,0,49.795352,60.216012,58.650395,49.795352,2,1998,.Sum,1998.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538039,38,22,5,4,41.587241,0,52.376208,49.254586,41.587241,3,1998,.Fall,1998.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3538041,38,23,2,2,33732.03765,0,36945.1384,33930.4151,33732.03765,1,1998,.Spr,1998.Spr,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3538042,38,23,2,3,25444.21224,2304.351748,33732.03765,29687.56633,27748.56399,2,1998,.Sum,1998.Sum,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
